eem_mean,eem_max,eem_std,eem_total,chlorophyll_mean,chlorophyll_max,uv_mean,mid_ex_mean,chlorophyll_ratio,aging_step,filename
19.88774602950642,776.7832642,54.62454846206773,631674.589389183,22.46926806544693,320.9995728,0.7033680338955379,4.304700016239108,31.944796372165285,8,20210714_0932_AS8_L0I0F0C2.csv
18.671410482796084,699.1849976,50.21197607222305,589792.5143305627,13.028704081649005,196.5406189,0.39672063177366135,4.878816112487131,32.84017678040552,8,20210714_1055_AS8_A0V2S2Q1.csv
18.19026785235708,639.138855,51.55988720589758,571647.3575281736,21.947325418422032,343.9233704,1.2106675812626893,5.4137219876668565,18.128133995453876,8,20210714_1219_AS8_X2U0R2O1.csv
18.893951642322474,586.8294067,51.76548246282235,597974.675527864,29.731732521479643,412.2446899,0.6934182639955736,4.601800601495718,42.87643591301527,8,20210714_1343_AS8_L2I1G1D1.csv
18.56285797183452,660.2069092,51.7709062907793,585621.0432954355,22.045565956863786,350.9839478,0.3234166258523586,4.811811395420758,68.16249558540487,8,20210714_1507_AS8_W2A2T1N1.csv
18.345201593362706,636.6056519,51.86456253052705,578222.4090211991,21.711204714455775,342.6239014,1.0804326717663146,5.4679931630651355,20.094730874486988,8,20210715_0742_AS8_X1U2R1O0.csv
18.868693195921324,656.8864136,52.62935993762213,596175.2302183302,28.84559475829478,418.4385986,0.5729990600345259,2.8962979724326177,50.34055614505768,8,20210715_0907_AS8_B0E0H0K0.csv
19.69829142807566,675.5703125,53.45253257760388,626799.6332413675,32.655422837205336,458.8893738,0.3396336192725498,4.822201066877359,96.14613961288853,8,20210715_1030_AS8_M1P0J2W1.csv
17.958239533446104,569.3651733,48.880483661267675,565540.8793872847,12.34915721018291,194.0581207,0.41639509454490437,4.890656737276721,29.656594916734857,8,20210715_1153_AS8_V1U1T0Q2.csv
18.181048039173017,563.1056519,50.037283043136995,574666.5664221807,24.480206188426735,364.7199097,0.7765680996627888,5.5059283946258555,31.523173521190852,8,20210715_1408_AS8_L1Q0K1I2.csv
19.198393111543147,750.4644775,53.544141552690505,611027.2575610838,23.688869660856415,365.1248779,0.5183481216435021,4.616086647822048,45.69981383864244,8,20210715_1531_AS8_F1A1D0G0.csv
19.816175206406804,597.4561157,54.10134224284893,628370.9157951598,30.03686750961155,418.2618408,0.5211873824661594,5.76141454552327,57.63050337567995,8,20210716_0953_AS8_J0G2M2D2.csv
19.765953864325628,651.5006104,53.91470787127954,627331.8437459668,33.28512711094534,457.4603271,0.48581915504525897,5.746330755893367,68.51200008333085,8,20210716_1117_AS8_B2J1M0R0.csv
19.56442104060284,701.9795532,54.124502433337184,617257.4838310196,32.65545857559968,464.5036926,0.5782049375267849,4.376478310206937,56.47633164801622,8,20210716_1255_AS8_B1S0E2P2.csv
17.906854824093138,647.2888184,49.86447752307167,562901.9813953678,32.069351276888966,450.9866333,0.4314568194780319,4.335995694216828,74.3263440643824,8,20210716_1436_AS8_H1C0E1H2.csv
20.303152734860475,730.5580444,56.25237377335418,645498.1348994192,28.77203961817183,418.277771,0.8902907848712749,4.702464974679211,32.31721246020452,8,20210716_1559_AS8_S1N2P1K2.csv
18.068961416058453,761.59021,50.36194353810841,569118.0777215931,10.530689898463585,172.3415985,0.34747891268181275,5.093852404831598,30.30511050609055,8,20210716_1725_AS8_C1F2V0X0.csv
18.982252780223053,688.8058472,52.29384184268423,603009.2240693457,21.974973914871157,346.849884,0.44715084531696814,4.475210623810223,49.14333208063932,9,20210721_0825_AS9_V2S2Q0N0.csv
20.52807997032788,761.7037964,56.186981559738555,653449.8416154771,41.187678001571,551.8980713,0.3388975749030159,5.565644999876339,121.53070940759451,9,20210721_0950_AS9_W2K1I1F1.csv
17.90225300885202,596.9205933,49.7223175317814,561987.5264538827,26.32655351062685,404.4601746,0.39967048693002794,3.3243783780547576,65.86899879161686,9,20210721_1113_AS9_C0A0X0U0.csv
17.909787493041375,674.5708008,50.79298070697584,566611.9469173499,21.533204053013186,345.4891357,0.34665870984926694,3.9416299398028722,62.11464560033675,9,20210721_1236_AS9_P0H0Q2N1.csv
19.750206490468916,767.4957886,54.00708502967485,627424.5597892165,29.84095909013414,410.8157654,0.7242528746565736,3.9814173310239287,41.201834491770605,9,20210721_1400_AS9_L1I2F2D0.csv
18.43334201652282,599.7073975,50.404632113130994,579820.7731297252,22.571479705385016,350.1491699,0.5088430156883545,4.108078202768231,44.35756300834984,9,20210721_1525_AS9_A1V1Q1O1.csv
19.511259608250022,614.9701538,53.99033587053418,617609.4116395462,24.00944010264956,365.6118164,0.6792491449658167,5.100174005970614,35.3465099153841,9,20210722_0744_AS9_L0I0T2G2.csv
18.763974905150146,579.0078125,51.85167430632033,592735.203278788,24.146425886776896,369.6924133,0.3382095567559443,4.516995748027924,71.3927548080867,9,20210722_0908_AS9_D2A2B0E1.csv
19.543828773304277,641.5958862,53.651100554876386,618757.6189628134,32.99050512732709,451.1712341,0.506218002996534,4.415391774902351,65.16926154231925,9,20210722_1033_AS9_G0J1L2R0.csv
19.56140351022993,648.8956909,53.38476398751357,620468.1579409832,33.50952352020502,461.7738647,0.3686936189232629,3.9994355363741434,90.8847155285971,9,20210722_1156_AS9_M0T1O2R1.csv
19.097861316053752,660.1537476,52.19099734768345,602155.5672951748,30.647842025903625,423.1288147,0.33952437942019925,4.832348934317127,90.26432633490296,9,20210722_1320_AS9_W1T0G1D1.csv
19.41607141146605,660.3127441,53.32565780313248,614363.3316016088,34.18043112127625,471.306488,0.5621315829797571,4.765554133541515,60.80395429936928,9,20210722_1443_AS9_B2E2J0R2.csv
20.00705442389256,674.8146362,56.215748861980614,632463.0044480916,22.455170598965342,356.697876,0.6095533495827131,6.2738659726395385,36.838124559715425,9,20210723_0749_AS9_B1H1M1O0.csv
19.04733316888136,669.1635132,52.240024239846484,600352.8941499715,33.80019148673407,473.9224243,0.4686859047213545,5.381817907274442,72.11539752374986,9,20210723_0919_AS9_J2E0C1H2.csv
19.776355696530665,744.671875,53.89078161667625,629837.3762231086,40.03780590784298,534.2003784,0.3737433446266534,5.952777961999451,107.1236056705719,9,20210723_1041_AS9_C2M2K2F0.csv
19.234943098708985,654.8304443,53.841401449786865,607189.4487969466,33.23721758398948,461.3196106,0.432208747041996,4.935630310230521,76.89906514110555,9,20210723_1219_AS9_U1K0N2P1.csv
20.200361563796786,697.9622192,54.86058220592487,643341.1150838,34.643106596853784,481.9244385,0.6046641081639044,4.710510238127024,57.292194471576984,9,20210723_1342_AS9_S1W0P2S0.csv
17.331240398227855,611.8103027,48.334154910952016,545136.835485859,10.42474550124737,169.8287506,0.5929809218474781,3.398786102545976,17.579941137663315,9,20210723_1510_AS9_U2V0X2X1.csv
